vars,mse_out,mse_val,gp_nll,mse,recon_term,pen_term,loss,vs,vs_2
[0.58436674 0.41563323],0.04374745488166809,0.0368984080851078,-0.0018618199974298477,0.038040282437818616,6.4027660965549655,-4.911847085612052e-05,6.40085515808668,[0.58495563 0.4150444 ],0.4150444
[0.58495563 0.4150444 ],0.04356273636221886,0.03668840974569321,-0.0018611409080525239,0.03777280841273138,6.335897609391161,-4.279463006700693e-05,6.333993673853041,[0.5855438  0.41445622],0.41445622
[0.5855438  0.41445622],0.04290466383099556,0.03595214709639549,-0.0018553058616816998,0.03703473956779709,6.151380308165054,-3.639476453488638e-05,6.149488607538838,[0.58613116 0.41386887],0.41386887
[0.58613116 0.41386887],0.04342625290155411,0.03633464500308037,-0.0018525033568342526,0.037491783391849935,6.2656413949140015,-3.490652210626177e-05,6.263753985035061,[0.5867177  0.41328233],0.41328233
[0.5867177  0.41328233],0.042409397661685944,0.03579726815223694,-0.0018636851261059444,0.03681889697215918,6.097419695375871,-3.6726095693209033e-05,6.095519284154071,[0.58730346 0.41269657],0.41269657
[0.58730346 0.41269657],0.04226452857255936,0.03514725714921951,-0.0018629608675837517,0.036256087880346614,5.956717438880267,-3.4129133979759075e-05,5.9548203488787035,[0.5878885 0.4121115],0.4121115
[0.5878885 0.4121115],0.04249108210206032,0.03509409353137016,-0.0018611353201170762,0.036234336653811004,5.951279633294218,-3.0143449407777796e-05,5.949388354524694,[0.5884727 0.4115273],0.4115273
[0.5884727 0.4115273],0.04188618063926697,0.034922704100608826,-0.001866977506627639,0.03595239239924944,5.880793558651313,-2.9020562591975044e-05,5.878897560582094,[0.5890562  0.41094384],0.41094384
[0.5890562  0.41094384],0.04250946268439293,0.035185348242521286,-0.001866155459235112,0.03630296958392753,5.968437857563764,-2.8327104811062558e-05,5.966543374999717,[0.5896388 0.4103611],0.4103611
[0.5896388 0.4103611],0.041657958179712296,0.034600310027599335,-0.0018756479645768802,0.035584838092018914,5.788905044129618,-2.8555505141430946e-05,5.787000840659899,[0.5902209  0.40977913],0.40977913
[0.5902209  0.40977913],0.04236210882663727,0.03462136164307594,-0.0018699100861946742,0.03575439444495578,5.831294094271104,-2.61891103082846e-05,5.829397995074601,[0.59080213 0.4091979 ],0.4091979
[0.59080213 0.4091979 ],0.041151873767375946,0.03398718684911728,-0.0018761645381649335,0.034979418952561216,5.637550156759993,-2.6020599731880756e-05,5.635647971622096,[0.5913827  0.40861735],0.40861735
[0.5913827  0.40861735],0.04169207811355591,0.03413356468081474,-0.0018709228994945686,0.035221130919431826,5.697978338263273,-2.4725012652163762e-05,5.696082690351126,[0.5919624 0.4080376],0.4080376
[0.5919624 0.4080376],0.041125547140836716,0.03391223028302193,-0.0018784049898386002,0.03484295849469726,5.603435054806666,-2.52305993686537e-05,5.601531419217459,[0.59254146 0.40745854],0.40745854
[0.59254146 0.40745854],0.04284590855240822,0.03469075262546539,-0.0018684427874783676,0.03580559565153092,5.844094360256886,-2.3249749779497048e-05,5.8422026677196275,[0.5931196 0.4068804],0.4068804
[0.5931196 0.4068804],0.04394761472940445,0.037095069885253906,-0.001883323925236861,0.03792017226751735,6.372738507812248,-2.47072080001447e-05,6.370830476679011,[0.59369713 0.4063029 ],0.4063029
[0.59369713 0.4063029 ],0.05217190831899643,0.04348869249224663,-0.0018623662181198597,0.0447147501538187,8.071382974271568,-2.124002095146466e-05,8.069499368032497,[0.5942736  0.40572637],0.40572637
[0.5942736  0.40572637],0.058694615960121155,0.05286277085542679,-0.0019160588271915913,0.05347771716093206,10.262124591184374,-2.871389160278969e-05,10.26017981846558,[0.59484994 0.4051501 ],0.4051501
[0.59484994 0.4051501 ],0.04936068132519722,0.040715087205171585,-0.0019025470440586407,0.04185669714317203,7.356869623604333,-2.5115289420540504e-05,7.354941961270854,[0.59542567 0.40457436],0.40457436
[0.59542567 0.40457436],0.04121111333370209,0.03369121626019478,-0.0019417302682995796,0.03465095199374898,5.555433417303482,-3.21454146535992e-05,5.553459541620529,[0.5960013 0.4039987],0.4039987
[0.5960013 0.4039987],0.046196985989809036,0.04006687551736832,-0.0019791132460037866,0.04079965336369629,7.09260865993559,-4.017308481146449e-05,7.090589373604774,[0.5965772  0.40342277],0.40342277
[0.5965772  0.40342277],0.041065044701099396,0.03413278982043266,-0.001974834594875574,0.03497063484901973,5.63535422844872,-3.721384853346134e-05,5.633342180005311,[0.59715325 0.40284675],0.40284675
[0.59715325 0.40284675],0.04578337073326111,0.0376681312918663,-0.00195983083297809,0.038682612970918274,6.563348858901359,-3.554236530333531e-05,6.561353485703078,[0.5977291  0.40227094],0.40227094
[0.5977291  0.40227094],0.04147680848836899,0.03427170217037201,-0.001977471945186456,0.03511231937354205,5.670775357298669,-4.80073530033362e-05,5.6687498780004795,[0.59830475 0.40169522],0.40169522
[0.59830475 0.40169522],0.04252758249640465,0.03598569706082344,-0.001988829423983892,0.03673795323275732,6.0771837993886155,-5.3920256404443066e-05,6.075141049708227,[0.5988804  0.40111962],0.40111962
[0.5988804  0.40111962],0.04093644395470619,0.03406897187232971,-0.0019730795174837112,0.0348399554869505,5.602684407594159,-4.442341128126319e-05,5.6006669046653945,[0.5994557  0.40054435],0.40054435
[0.5994557  0.40054435],0.04268387705087662,0.03491273894906044,-0.0019450574181973934,0.0357831401563603,5.838480411912194,-3.6897700334848086e-05,5.836498456793661,[0.60003024 0.3999698 ],0.3999698
[0.60003024 0.3999698 ],0.0405130460858345,0.03301870450377464,-0.0019435010229547818,0.033805587900091714,5.344092427266544,-4.569543846410958e-05,5.342103230805125,[0.600604 0.399396],0.399396
[0.600604 0.399396],0.041216202080249786,0.034290559589862823,-0.001947420338789622,0.03499596842565606,5.641687616074097,-5.3447068330852056e-05,5.639686748666976,[0.601177   0.39882308],0.39882308
[0.601177   0.39882308],0.0393989235162735,0.03231118246912956,-0.0019342109250525634,0.03301053763113939,5.145329835372973,-4.504251696175155e-05,5.143350581930958,[0.60174894 0.3982511 ],0.3982511
[0.60174894 0.3982511 ],0.0411483570933342,0.03352751582860947,-0.00191074563190341,0.03430899570868452,5.469944319779279,-3.420025882053053e-05,5.4679993738885555,[0.60231966 0.3976803 ],0.3976803
[0.60231966 0.3976803 ],0.03921104967594147,0.031687259674072266,-0.001914221638192733,0.032458558293384995,5.007335043495911,-3.688693408456544e-05,5.005383934923634,[0.60288936 0.39711064],0.39711064
[0.60288936 0.39711064],0.03974013030529022,0.03262577950954437,-0.0019248112415273984,0.033351608553001774,5.230597558164548,-4.32807092112802e-05,5.2286294662138095,[0.603458   0.39654204],0.39654204
[0.603458   0.39654204],0.03892171382904053,0.0315709114074707,-0.001915504690259695,0.03225581428072692,4.956648975518276,-3.9536095865508066e-05,4.954693934732151,[0.6040255 0.3959745],0.3959745
[0.6040255 0.3959745],0.039566174149513245,0.031778883188962936,-0.0018974853058656056,0.03249872442731689,5.017376577225442,-3.095201435804679e-05,5.015448139905219,[0.6045918  0.39540827],0.39540827
[0.6045918  0.39540827],0.03856084123253822,0.03087107092142105,-0.0019065937958657742,0.03161417168200078,4.796238501784473,-3.0696547239625894e-05,4.794301211441368,[0.60515684 0.39484316],0.39484316
[0.60515684 0.39484316],0.03840380907058716,0.031079187989234924,-0.0019228341989219189,0.03181523707191603,4.846504830771665,-3.4397750070333985e-05,4.844547598822673,[0.60572106 0.39427897],0.39427897
[0.60572106 0.39427897],0.03801833093166351,0.03035898134112358,-0.0019170381128787994,0.03105923587373519,4.657504554125243,-3.2159428885341414e-05,4.655555356583479,[0.6062842  0.39371574],0.39371574
[0.6062842  0.39371574],0.03851417079567909,0.030585914850234985,-0.00190728809684515,0.031270546651798785,4.710332115039214,-2.7008644979824655e-05,4.708397818297389,[0.6068464 0.3931536],0.3931536
[0.6068464 0.3931536],0.03757090121507645,0.029894789680838585,-0.0019222240274151166,0.030571540885035723,4.535580782017516,-2.707767899479474e-05,4.533631480311106,[0.6074076 0.3925924],0.3925924
[0.6074076 0.3925924],0.03745238110423088,0.029941877350211143,-0.0019328128546476364,0.030632765133477038,4.550886868197767,-2.8010891076160993e-05,4.548926044452044,[0.6079681 0.3920319],0.3920319
[0.6079681 0.3920319],0.03748004883527756,0.02955196611583233,-0.0019240595089892547,0.030258529866740276,4.457327936403262,-2.5581719047467457e-05,4.455378295175225,[0.6085277  0.39147234],0.39147234
[0.6085277  0.39147234],0.037441838532686234,0.029328960925340652,-0.0019245506264269352,0.029962839421959674,4.3834053796967405,-2.4099805972114177e-05,4.381456729264341,[0.6090864  0.39091358],0.39091358
[0.6090864  0.39091358],0.03714326396584511,0.029343150556087494,-0.0019352586629490058,0.029941703719708154,4.378121487480409,-2.4597239613170887e-05,4.376161631577847,[0.6096444 0.3903556],0.3903556
[0.6096444 0.3903556],0.03666801005601883,0.028742056339979172,-0.0019270467261473339,0.029387510673459825,4.239573185791519,-2.2862716628510154e-05,4.237623276348743,[0.61020154 0.38979843],0.38979843
[0.61020154 0.38979843],0.03709447383880615,0.02872992679476738,-0.0019189851979414623,0.02937587616423909,4.236664607335024,-2.1438429897411262e-05,4.234724183707185,[0.61075777 0.38924226],0.38924226
[0.61075777 0.38924226],0.03676784411072731,0.02860509231686592,-0.0019275265124936898,0.029173010245597344,4.185948122373658,-2.2370514182774535e-05,4.183998225346982,[0.6113131  0.38868687],0.38868687
[0.6113131  0.38868687],0.036374080926179886,0.02808447554707527,-0.0019160850594441097,0.02864414946616252,4.053732902582083,-2.0675510339929615e-05,4.051796142012298,[0.6118675  0.38813245],0.38813245
[0.6118675  0.38813245],0.03655988350510597,0.028053510934114456,-0.0019076070748269558,0.028643590911467797,4.0535933426518715,-1.938234099245706e-05,4.051666353236052,[0.61242086 0.3875791 ],0.3875791
[0.61242086 0.3875791 ],0.03638497367501259,0.028031382709741592,-0.001918608012298743,0.028601111614963017,4.042973519357802,-2.030295910599768e-05,4.041034608386397,[0.6129733 0.3870267],0.3870267
[0.6129733 0.3870267],0.036431312561035156,0.027711065486073494,-0.0019056287904580433,0.028246490945490588,3.95431832566996,-1.8524212790763872e-05,3.952394172666711,[0.61352473 0.3864753 ],0.3864753
[0.61352473 0.3864753 ],0.03587299957871437,0.027288999408483505,-0.001914984080940485,0.027825260868116895,3.8490108777966348,-1.9373703806255604e-05,3.847076520011888,[0.6140752  0.38592482],0.38592482
[0.6140752  0.38592482],0.035772599279880524,0.02715369127690792,-0.0019173055576781433,0.02770765453977693,3.8196091913264696,-1.865421878126996e-05,3.8176732315500104,[0.6146248  0.38537517],0.38537517
[0.6146248  0.38537517],0.036085646599531174,0.0271016675978899,-0.001911826121310393,0.0276435052103439,3.803571835175665,-1.7395877494113645e-05,3.8016426131768606,[0.6151735 0.3848265],0.3848265
[0.6151735 0.3848265],0.035998351871967316,0.027411051094532013,-0.0019338785981138547,0.027942331247763654,3.8782783555639337,-1.9969935531341764e-05,3.8763245070302883,[0.6157216  0.38427845],0.38427845
[0.6157216  0.38427845],0.036707282066345215,0.02758651413023472,-0.0019152235860625904,0.028118852668489028,3.922408672991559,-1.7041228283625274e-05,3.9204764081772128,[0.61626875 0.38373128],0.38373128
[0.61626875 0.38373128],0.037630029022693634,0.02909424714744091,-0.0019506850900749366,0.029640287869718725,4.302767547481185,-2.0186754388155872e-05,4.300796675636722,[0.61681545 0.38318455],0.38318455
[0.61681545 0.38318455],0.04124244302511215,0.031214391812682152,-0.0019130006742974122,0.03175557149726332,4.831588453196195,-1.5652213325868955e-05,4.829659800308573,[0.61736125 0.3826388 ],0.3826388
[0.61736125 0.3826388 ],0.045972540974617004,0.037784844636917114,-0.0019889500302573047,0.03834326474348539,6.478511522326623,-2.5804937188007943e-05,6.476496767359178,[0.617907 0.382093],0.382093
[0.617907 0.382093],0.04092288762331009,0.031101111322641373,-0.0019435316013793151,0.031605126815843244,4.793977200923315,-1.8310611276630214e-05,4.792015358710659,[0.61845213 0.38154784],0.38154784
[0.61845213 0.38154784],0.03598296642303467,0.026935694739222527,-0.0019699671926597753,0.027447338958560753,3.7545303435458766,-2.087508807403749e-05,3.752539501265143,[0.618997   0.38100302],0.38100302
[0.618997   0.38100302],0.037948306649923325,0.030046576634049416,-0.001996575854718685,0.030523237515136897,4.523504839071689,-2.762032609860074e-05,4.5214806428908725,[0.61954176 0.38045827],0.38045827
[0.61954176 0.38045827],0.037339020520448685,0.028031418099999428,-0.001978138151268164,0.028529130993362798,4.024978262931881,-2.6223397780751046e-05,4.022973901382832,[0.62008613 0.37991384],0.37991384
[0.62008613 0.37991384],0.0371125228703022,0.027431819587945938,-0.001982551378508409,0.027944166309584503,3.8787371606836643,-2.5940076746585868e-05,3.876728669228409,[0.6206302 0.3793698],0.3793698
[0.6206302 0.3793698],0.03670128807425499,0.02836126834154129,-0.002002769305060307,0.028839863752012036,4.1026615628042284,-3.214362183356544e-05,4.100626649877334,[0.6211741 0.3788259],0.3788259
[0.6211741 0.3788259],0.03505462408065796,0.026348715648055077,-0.0019841931449870267,0.026864325741330984,3.6087769584300737,-3.17044172524123e-05,3.6067610608678344,[0.6217175  0.37828246],0.37828246
[0.6217175  0.37828246],0.03779898211359978,0.027783973142504692,-0.001962514749417702,0.028308183355439904,3.9697413538209907,-2.809734183754638e-05,3.9677507417297355,[0.6222602  0.37773982],0.37773982
[0.6222602  0.37773982],0.035666633397340775,0.02693260833621025,-0.0019888559666772685,0.027370308430512913,3.7352726254862607,-3.3122918897451916e-05,3.733250646600686,[0.62280244 0.3771976 ],0.3771976
[0.62280244 0.3771976 ],0.034713879227638245,0.026105765253305435,-0.0019900758440295854,0.026595535698696413,3.54157950589674,-3.244562460747167e-05,3.539556984428103,[0.6233442 0.3766558],0.3766558
[0.6233442 0.3766558],0.03634351119399071,0.02720421366393566,-0.00197287912790974,0.02773117643107796,3.8254897897714417,-2.6441467470237114e-05,3.8234904691760616,[0.6238853  0.37611476],0.37611476
[0.6238853  0.37611476],0.03494236618280411,0.025846803560853004,-0.0019995708328982196,0.026272428750745272,3.4608028100219848,-2.866808473189855e-05,3.4587745711043545,[0.62442595 0.37557405],0.37557405
[0.62442595 0.37557405],0.034686025232076645,0.025783127173781395,-0.00200540650015076,0.026205015743407483,3.4439495347031888,-2.911878272268879e-05,3.441915009420315,[0.62496626 0.37503374],0.37503374
[0.62496626 0.37503374],0.03582906350493431,0.026241963729262352,-0.0019859052263200283,0.026691874325460344,3.5656641473937802,-2.429140696177815e-05,3.5636539507604983,[0.625506   0.37449405],0.37449405
[0.625506   0.37449405],0.03433447331190109,0.025112345814704895,-0.0020037833601236343,0.02554228325541041,3.278266389959232,-2.3862169494499927e-05,3.2762387444296137,[0.62604517 0.3739548 ],0.3739548
[0.62604517 0.3739548 ],0.03444831818342209,0.02524370327591896,-0.0020153531804680824,0.025667410971829913,3.3095483553076734,-2.5130891541621986e-05,3.307507871235664,[0.6265841  0.37341592],0.37341592
[0.6265841  0.37341592],0.03508041426539421,0.025484435260295868,-0.0020012383659680686,0.025926119600727993,3.3742254843016566,-2.3243207722972613e-05,3.3722010027279654,[0.62712246 0.3728776 ],0.3728776
[0.62712246 0.3728776 ],0.03398342803120613,0.02441403828561306,-0.0020130512615044913,0.024844541729667685,3.1038310397127433,-2.275054571059877e-05,3.1017952379055282,[0.6276603  0.37233973],0.37233973
[0.6276603  0.37233973],0.034040771424770355,0.024629833176732063,-0.002016825911899408,0.025050454573646082,3.1553092727740024,-2.272723456570202e-05,3.153269719627537,[0.6281977 0.3718023],0.3718023
[0.6281977 0.3718023],0.03677116706967354,0.024832263588905334,-0.002002967521548271,0.025288508236100047,3.214822688295034,-2.2135720731047167e-05,3.212797585052755,[0.62873447 0.3712655 ],0.3712655
[0.62873447 0.3712655 ],0.03428809717297554,0.0244879312813282,-0.002026997817059358,0.02491639933578724,3.1217954826946714,-2.3992211608969313e-05,3.119744492666003,[0.6292709  0.37072903],0.37072903
[0.6292709  0.37072903],0.034047599881887436,0.02403796650469303,-0.002016497775912285,0.024460475117492074,3.0078143580376553,-2.056623024951701e-05,3.0057772940314935,[0.62980676 0.37019318],0.37019318
